source,status,date,type,fromcountry,fromname,fromalterns,fromiso,fromfips,fromhasc,fromtype,fromcapitalname,fromcapital,tocountry,toname,toalterns,toiso,tofips,tohasc,totype,tocapitalname,tocapital,transfer_source,transfer_reference,transfer_geom
http://www.statoids.com/ugw.html,Pending,1976-09-24,PartTransfer,Guinea-Bissau,Farim,,,,,Prefecture,,,Guinea-Bissau,Oio,,,,,,,,http://mapwarper.net/maps/wms/20000?request=GetCapabilities&service=WMS&version=1.1.1,...,"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-15.548632007829541, 12.386979989884463], [-15.559387207033, 12.398071289063], [-15.600585937502, 12.543640136719], [-15.647277832033, 12.560119628907], [-15.498962402345, 12.7001953125], [-15.306701660158, 12.771606445313], [-15.11444091797, 12.7880859375], [-14.900207519533, 12.785339355469], [-14.743652343752, 12.746887207032], [-14.746398925783, 12.579345703125], [-14.672241210939, 12.483215332032], [-14.845275878908, 12.362365722657], [-14.823303222658, 12.104187011719], [-14.942103394674795, 12.111175257131753], [-14.95719909668, 12.134399414063], [-15.008010864258, 12.187271118165], [-15.050582885743, 12.201690673829], [-15.087661743164, 12.21061706543], [-15.104141235352, 12.21061706543], [-15.118560791016, 12.219543457032], [-15.141906738282, 12.215423583985], [-15.154266357422, 12.205810546876], [-15.171432495118, 12.196884155274], [-15.186538696289, 12.200317382813], [-15.196838378907, 12.215423583985], [-15.216064453125, 12.225723266602], [-15.231170654297, 12.219543457032], [-15.243530273438, 12.208557128907], [-15.260009765625, 12.205123901368], [-15.270309448243, 12.223663330079], [-15.277862548828, 12.228469848634], [-15.296891365102063, 12.243421061419705], [-15.293655395506, 12.253875732421], [-15.30807495117, 12.271728515625], [-15.313568115233, 12.286834716796], [-15.306015014647, 12.299194335937], [-15.315628051756, 12.310180664062], [-15.347213745115, 12.298507690429], [-15.363006591795, 12.300567626953], [-15.37399291992, 12.316360473632], [-15.386352539061, 12.32322692871], [-15.402832031248, 12.320480346679], [-15.413131713865, 12.330780029296], [-15.409698486326, 12.358245849609], [-15.424118041992, 12.360305786131], [-15.450210571289, 12.367858886718], [-15.458450317383, 12.369232177734], [-15.47492980957, 12.39875793457], [-15.489349365234, 12.415924072265], [-15.509948730469, 12.403564453125], [-15.531921386719, 12.411117553711], [-15.548632007829541, 12.386979989884463]]]]}"
"Reorganization inferred from province hasc codes, http://www.statoids.com/ubf.html",NonActive,2001-07-02,FullTransfer,Burkina Faso,Houndé,,,,,Province,,,Burkina Faso,Hauts-Bassins,,,,,Region,,,http://mapwarper.net/maps/wms/19943?request=GetCapabilities&service=WMS&version=1.1.1,...,"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-3.9152526855469, 11.940765380859], [-3.93310546875, 11.881713867187], [-3.944091796875, 11.810302734374], [-3.9344787597657, 11.751251220702], [-3.955078125, 11.734771728515], [-3.9482116699219, 11.700439453124], [-3.9743041992188, 11.675720214843], [-3.9605712890625, 11.56997680664], [-3.9317321777344, 11.519165039062], [-3.8726806640625, 11.49444580078], [-3.8795471191407, 11.398315429687], [-3.834228515625, 11.383209228515], [-3.8589477539063, 11.25274658203], [-3.8726806640625, 11.210174560546], [-3.856201171875, 11.170349121093], [-3.8163757324219, 11.195068359374], [-3.7985229492188, 11.166229248046], [-3.7765502929688, 11.160736083984], [-3.7504577636719, 11.109924316405], [-3.7271118164063, 11.104431152343], [-3.7106323242188, 11.075592041015], [-3.6982727050782, 11.07696533203], [-3.6790466308594, 11.060485839843], [-3.6639404296875, 11.02066040039], [-3.6529541015625, 11.015167236327], [-3.6186218261719, 11.015167236327], [-3.5417175292969, 10.919036865234], [-3.4140014648438, 11.070098876953], [-3.1668090820313, 11.092071533203], [-3.1338500976563, 11.229400634765], [-2.8701782226563, 11.157989501953], [-2.7218627929688, 11.157989501953], [-2.6669311523438, 11.300811767578], [-2.6943969726563, 11.443634033203], [-2.7822875976563, 11.668853759765], [-3.0130004882813, 11.690826416015], [-3.1997680664063, 11.646881103515], [-3.2437133789063, 11.784210205078], [-3.4469604492188, 11.883087158203], [-3.5733032226563, 12.003936767578], [-3.7161254882813, 11.89956665039], [-3.8369750976563, 11.992950439453], [-3.9152526855469, 11.940765380859]]]]}"
"Reorganization inferred from province hasc codes, http://www.statoids.com/ubf.html",Pending,2001-07-02,FullTransfer,Burkina Faso,Kénédougou,,,,,Province,Orodoro,,Burkina Faso,Hauts-Bassins,,,,,Region,,,http://mapwarper.net/maps/wms/19943?request=GetCapabilities&service=WMS&version=1.1.1,...,"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-4.731072485446861, 10.74331641197168], [-5.0756835937505, 10.662231445312], [-5.509643554688, 10.799560546875], [-5.674438476563, 11.282958984375], [-5.3942871093755, 11.486206054687], [-5.542602539063, 11.9091796875], [-5.278930664063, 12.189331054687], [-4.872436523438, 12.293701171875], [-4.608764648438, 12.392578125], [-4.5306803584977065, 12.229089142937289], [-4.7557067871095, 12.205810546874], [-4.7735595703126, 12.108306884765], [-4.6417236328126, 12.034149169921], [-4.5703125000001, 12.025909423828], [-4.5703125000001, 11.966857910156], [-4.5840454101563, 11.905059814453], [-4.618377685547, 11.769104003906], [-4.6156311035157, 11.736145019531], [-4.5840454101563, 11.710052490234], [-4.5840454101563, 11.646881103515], [-4.5840454101563, 11.611175537109], [-4.563446044922, 11.563110351562], [-4.5455932617188, 11.532897949218], [-4.5428466796876, 11.493072509765], [-4.5552062988282, 11.457366943359], [-4.5771789550782, 11.442260742187], [-4.5922851562501, 11.446380615234], [-4.5936584472657, 11.465606689453], [-4.607391357422, 11.475219726562], [-4.6568298339845, 11.431274414062], [-4.684295654297, 11.431274414062], [-4.6870422363282, 11.402435302734], [-4.717254638672, 11.369476318359], [-4.7213745117188, 11.237640380859], [-4.6884155273438, 11.208801269531], [-4.662322998047, 11.189575195312], [-4.6444702148438, 11.190948486328], [-4.6417236328126, 11.164855957031], [-4.618377685547, 11.137390136718], [-4.6170043945313, 11.072845458984], [-4.640350341797, 11.063232421874], [-4.6636962890626, 11.022033691406], [-4.7117614746095, 11.022033691406], [-4.7117614746095, 10.994567871093], [-4.6980285644532, 10.968475341796], [-4.6980285644532, 10.943756103515], [-4.739227294922, 10.913543701171], [-4.8037719726563, 10.833892822265], [-4.731072485446861, 10.74331641197168]]]]}"
"Reorganization inferred from province hasc codes, http://www.statoids.com/ubf.html",Pending,2001-07-02,FullTransfer,Burkina Faso,Comoé,,,,,Province,Banfora,,Burkina Faso,Cascades,,,,,,,,http://mapwarper.net/maps/wms/19943?request=GetCapabilities&service=WMS&version=1.1.1,...,"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-5.01705370790918, 11.05585374125055], [-4.822998046875, 11.173095703125], [-3.570556640625, 10.991821289063], [-3.394775390625, 10.420532226563], [-3.768310546875, 9.7723388671878], [-4.295654296875, 9.4262695312503], [-4.866943359375, 9.5086669921878], [-5.25146484375, 10.046997070313], [-5.299926301238836, 10.202766040812513], [-5.1773071289063, 10.24887084961], [-5.0564575195313, 10.316162109375], [-5.0482177734375, 10.340881347656], [-5.0592041015625, 10.366973876953], [-5.0331115722657, 10.388946533203], [-5.0509643554688, 10.42465209961], [-5.0303649902344, 10.458984375], [-5.0509643554688, 10.479583740235], [-5.0688171386719, 10.555114746094], [-5.0564575195313, 10.621032714844], [-4.9424743652344, 10.610046386719], [-4.9040222167969, 10.706176757813], [-4.9232482910157, 10.758361816406], [-4.8971557617188, 10.806427001953], [-4.9465942382813, 10.87646484375], [-4.98779296875, 11.027526855469], [-5.01705370790918, 11.05585374125055]]]]}"
"Reorganization inferred from province hasc codes, http://www.statoids.com/ubf.html",Pending,2001-07-02,FullTransfer,Burkina Faso,Nahouri,,,,,Province,Pô,,Burkina Faso,Centre-Sud,,,,,,,,http://mapwarper.net/maps/wms/19943?request=GetCapabilities&service=WMS&version=1.1.1,...,"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-0.65093994140625, 11.219787597656], [-0.81573486328125, 11.217041015625], [-0.84732055664063, 11.207427978515], [-0.88027954101563, 11.229400634765], [-0.9228515625, 11.22802734375], [-0.94894409179688, 11.254119873046], [-0.98602294921875, 11.307678222656], [-1.0244750976563, 11.309051513671], [-1.0711669921875, 11.335144042968], [-1.1260986328125, 11.395568847656], [-1.1686706542969, 11.410675048828], [-1.2236022949219, 11.488952636718], [-1.2977600097656, 11.498565673828], [-1.3156127929688, 11.541137695312], [-1.4474487304688, 11.56997680664], [-1.7166137695313, 11.523284912109], [-1.8814086914063, 11.201934814453], [-1.73583984375, 11.041259765625], [-1.47216796875, 10.857238769531], [-1.2167358398438, 10.840759277343], [-0.9283447265625, 10.880584716796], [-0.71823120117188, 10.758361816406], [-0.5657958984375, 10.759735107421], [-0.5548095703125, 10.890197753906], [-0.5987548828125, 11.093444824218], [-0.5987548828125, 11.093444824218], [-0.62210083007813, 11.170349121093], [-0.64132690429688, 11.179962158203], [-0.64132690429688, 11.179962158203], [-0.63720703125, 11.19644165039], [-0.63720703125, 11.19644165039], [-0.65093994140625, 11.219787597656]]]]}"
"Reorganization inferred from province hasc codes, http://www.statoids.com/ubf.html",Pending,2001-07-02,FullTransfer,Burkina Faso,Bazèga,,,,,Province,Kombissiri,,Burkina Faso,Centre-Sud,,,,,,,,http://mapwarper.net/maps/wms/19943?request=GetCapabilities&service=WMS&version=1.1.1,...,"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-1.6079603004296998, 11.542132962871422], [-1.8182373046875, 11.656494140626], [-1.9692993164063, 11.656494140626], [-2.2467041015625, 11.837768554688], [-2.26318359375, 12.076721191407], [-2.1395874023438, 12.389831542969], [-1.69189453125, 12.389831542969], [-1.3980102539063, 12.354125976563], [-1.1453247070313, 12.359619140626], [-0.88165283203125, 12.205810546876], [-0.830962956503631, 11.929128309620888], [-0.90774536132813, 11.889953613282], [-0.95306396484375, 11.913299560548], [-1.0052490234375, 11.907806396485], [-1.1054992675781, 11.946258544923], [-1.1672973632813, 11.885833740235], [-1.2153625488281, 11.870727539063], [-1.2812805175781, 11.792449951173], [-1.3087463378906, 11.763610839845], [-1.3444519042969, 11.646881103516], [-1.3677978515625, 11.602935791016], [-1.401414274672919, 11.559906769434695], [-1.3156127929688, 11.541137695312], [-1.4474487304688, 11.56997680664], [-1.6079603004296998, 11.542132962871422]]]]}"
"Reorganization inferred from province hasc codes, http://www.statoids.com/ubf.html",Pending,2001-07-02,FullTransfer,Burkina Faso,Koulpélogo,,,,,Province,Ouargaye,,Burkina Faso,Centre-Est,,,,,,,,http://mapwarper.net/maps/wms/19943?request=GetCapabilities&service=WMS&version=1.1.1,...,"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-0.026502704973806936, 11.923842434218214], [0.10986328125, 11.994323730469], [0.3021240234375, 11.9970703125], [0.60150146484375, 11.892700195312], [0.7525634765625, 11.35986328125], [0.736083984375, 11.082458496094], [0.46417236328125, 10.873718261719], [0.1373291015625, 10.903930664062], [-0.20605575405753965, 10.990208265976896], [-0.15380859375, 11.023406982422], [-0.13870239257813, 11.145629882813], [-0.142822265625, 11.232147216797], [-0.10299682617188, 11.269226074219], [-0.10574340820313, 11.296691894531], [-0.056304931640625, 11.346130371094], [-0.087890625, 11.385955810547], [-0.14007568359375, 11.369476318359], [-0.19363403320313, 11.370849609375], [-0.2471923828125, 11.3818359375], [-0.25543212890625, 11.416168212891], [-0.230712890625, 11.414794921875], [-0.24032592773438, 11.465606689453], [-0.2142333984375, 11.495819091797], [-0.22933959960938, 11.516418457031], [-0.2032470703125, 11.538391113281], [-0.20050048828125, 11.554870605469], [-0.22796630859375, 11.568603515625], [-0.2252197265625, 11.590576171875], [-0.20736694335938, 11.608428955078], [-0.20736694335938, 11.634521484375], [-0.18539428710938, 11.640014648438], [-0.17440795898438, 11.679840087891], [-0.16342163085938, 11.678466796875], [-0.13458251953125, 11.743011474609], [-0.11672973632813, 11.760864257813], [-0.0164794921875, 11.766357421875], [-0.006866455078125, 11.771850585938], [0.0, 11.896820068362], [-0.026502704973806936, 11.923842434218214]]]]}"
"Reorganization inferred from province hasc codes, http://www.statoids.com/ubf.html",Pending,2001-07-02,FullTransfer,Burkina Faso,Kourwéogo,,,,,Province,Boussé,,Burkina Faso,Plateau-Central,,,,,,,,http://mapwarper.net/maps/wms/19943?request=GetCapabilities&service=WMS&version=1.1.1,...,"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-1.6175510129973334, 12.439953267997796], [-1.6548156738282, 12.29232788086], [-1.9569396972657, 12.218170166017], [-2.2425842285157, 12.18246459961], [-2.2123718261719, 12.429656982423], [-2.0393371582032, 12.583465576173], [-2.1739196777344, 12.800445556642], [-1.8745422363282, 13.072357177735], [-1.7591857910157, 13.121795654298], [-1.645673470529941, 13.04654591375116], [-1.7138671875, 13.055877685547], [-1.8319702148438, 13.003692626953], [-1.7523193359375, 12.913055419922], [-1.6891479492188, 12.855377197266], [-1.6946411132813, 12.792205810547], [-1.6864013671875, 12.745513916016], [-1.6452026367188, 12.737274169922], [-1.6287231445313, 12.707061767578], [-1.6287231445313, 12.627410888672], [-1.6726684570313, 12.539520263672], [-1.6175510129973334, 12.439953267997796]]]]}"
http://www.statoids.com/ubf.html,Pending,1984-08-15,Breakaway,Burkina Faso,Centre-Ouest,,,,,Department,Koudougou,,Burkina Faso,Sanguié,,,,,,,,,,
"Reorganization inferred from comparing maps, http://www.statoids.com/ubf.html",NonActive,1997-01-01,Breakaway,Burkina Faso,Bougouriba,,,,,,,,Burkina Faso,Ioba,,,,,,,,,,
http://www.statoids.com/ubf.html,NonActive,1974-06-07,Breakaway,Burkina Faso,Centre,,,,,,,,Burkina Faso,Centre-Nord,,,,,,,,,,
"Reorganization inferred from province hasc codes, http://www.statoids.com/ubf.html",NonActive,2001-07-02,FullTransfer,Burkina Faso,Bobo-Dioulasso,,,,,Province,,,Burkina Faso,Hauts-Bassins,,,,,Region,,,http://mapwarper.net/maps/wms/19943?request=GetCapabilities&service=WMS&version=1.1.1,...,"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-3.4921062559944596, 10.977716865914415], [-3.4373474121095, 10.859985351562], [-3.618621826172, 10.794067382812], [-3.728485107422, 10.645751953124], [-3.8658142089845, 10.546874999999], [-4.102020263672, 10.629272460937], [-4.1624450683595, 10.563354492187], [-4.310760498047, 10.590820312499], [-4.4920349121095, 10.729522705078], [-4.7200012207032, 10.729522705078], [-4.8037719726563, 10.833892822265], [-4.739227294922, 10.913543701171], [-4.6980285644532, 10.943756103515], [-4.6980285644532, 10.968475341796], [-4.7117614746095, 10.994567871093], [-4.7117614746095, 11.022033691406], [-4.6636962890626, 11.022033691406], [-4.640350341797, 11.063232421874], [-4.6170043945313, 11.072845458984], [-4.618377685547, 11.137390136718], [-4.6417236328126, 11.164855957031], [-4.6444702148438, 11.190948486328], [-4.662322998047, 11.189575195312], [-4.6884155273438, 11.208801269531], [-4.7213745117188, 11.237640380859], [-4.717254638672, 11.369476318359], [-4.6870422363282, 11.402435302734], [-4.684295654297, 11.431274414062], [-4.6568298339845, 11.431274414062], [-4.607391357422, 11.475219726562], [-4.5936584472657, 11.465606689453], [-4.5922851562501, 11.446380615234], [-4.5771789550782, 11.442260742187], [-4.5552062988282, 11.457366943359], [-4.5428466796876, 11.493072509765], [-4.5455932617188, 11.532897949218], [-4.563446044922, 11.563110351562], [-4.5840454101563, 11.611175537109], [-4.5840454101563, 11.646881103515], [-4.5840454101563, 11.710052490234], [-4.6156311035157, 11.736145019531], [-4.618377685547, 11.769104003906], [-4.5840454101563, 11.905059814453], [-4.5703125000001, 11.966857910156], [-4.5703125000001, 12.025909423828], [-4.6417236328126, 12.034149169921], [-4.7735595703126, 12.108306884765], [-4.7557067871095, 12.205810546874], [-4.4371032714845, 12.238769531249], [-4.332733154297, 12.150878906249], [-4.321746826172, 11.898193359374], [-4.288787841797, 12.008056640624], [-4.1954040527345, 12.150878906249], [-3.9207458496095, 12.041015624999], [-3.871361760810198, 11.970025997350286], [-3.9152526855469, 11.940765380859], [-3.93310546875, 11.881713867187], [-3.944091796875, 11.810302734374], [-3.9344787597657, 11.751251220702], [-3.955078125, 11.734771728515], [-3.9482116699219, 11.700439453124], [-3.9743041992188, 11.675720214843], [-3.9605712890625, 11.56997680664], [-3.9317321777344, 11.519165039062], [-3.8726806640625, 11.49444580078], [-3.8795471191407, 11.398315429687], [-3.834228515625, 11.383209228515], [-3.8589477539063, 11.25274658203], [-3.8726806640625, 11.210174560546], [-3.856201171875, 11.170349121093], [-3.8163757324219, 11.195068359374], [-3.7985229492188, 11.166229248046], [-3.7765502929688, 11.160736083984], [-3.7504577636719, 11.109924316405], [-3.7271118164063, 11.104431152343], [-3.7106323242188, 11.075592041015], [-3.6982727050782, 11.07696533203], [-3.6790466308594, 11.060485839843], [-3.6639404296875, 11.02066040039], [-3.6529541015625, 11.015167236327], [-3.6186218261719, 11.015167236327], [-3.5417175292969, 10.919036865234], [-3.4921062559944596, 10.977716865914415]]]]}"
"Reorganization inferred from province hasc codes, http://www.statoids.com/ubf.html",Pending,2001-07-02,FullTransfer,Burkina Faso,Houet,,,,,Province,Bobo-Dioulasso,,Burkina Faso,Hauts-Bassins,,,,,Region,,,http://mapwarper.net/maps/wms/19943?request=GetCapabilities&service=WMS&version=1.1.1,...,"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-3.4921062559944596, 10.977716865914415], [-3.4373474121095, 10.859985351562], [-3.618621826172, 10.794067382812], [-3.728485107422, 10.645751953124], [-3.8658142089845, 10.546874999999], [-4.102020263672, 10.629272460937], [-4.1624450683595, 10.563354492187], [-4.310760498047, 10.590820312499], [-4.4920349121095, 10.729522705078], [-4.7200012207032, 10.729522705078], [-4.8037719726563, 10.833892822265], [-4.739227294922, 10.913543701171], [-4.6980285644532, 10.943756103515], [-4.6980285644532, 10.968475341796], [-4.7117614746095, 10.994567871093], [-4.7117614746095, 11.022033691406], [-4.6636962890626, 11.022033691406], [-4.640350341797, 11.063232421874], [-4.6170043945313, 11.072845458984], [-4.618377685547, 11.137390136718], [-4.6417236328126, 11.164855957031], [-4.6444702148438, 11.190948486328], [-4.662322998047, 11.189575195312], [-4.6884155273438, 11.208801269531], [-4.7213745117188, 11.237640380859], [-4.717254638672, 11.369476318359], [-4.6870422363282, 11.402435302734], [-4.684295654297, 11.431274414062], [-4.6568298339845, 11.431274414062], [-4.607391357422, 11.475219726562], [-4.5936584472657, 11.465606689453], [-4.5922851562501, 11.446380615234], [-4.5771789550782, 11.442260742187], [-4.5552062988282, 11.457366943359], [-4.5428466796876, 11.493072509765], [-4.5455932617188, 11.532897949218], [-4.563446044922, 11.563110351562], [-4.5840454101563, 11.611175537109], [-4.5840454101563, 11.646881103515], [-4.5840454101563, 11.710052490234], [-4.6156311035157, 11.736145019531], [-4.618377685547, 11.769104003906], [-4.5840454101563, 11.905059814453], [-4.5703125000001, 11.966857910156], [-4.5703125000001, 12.025909423828], [-4.6417236328126, 12.034149169921], [-4.7735595703126, 12.108306884765], [-4.7557067871095, 12.205810546874], [-4.5306803584977065, 12.229089142937289], [-4.4371032714845, 12.238769531249], [-4.332733154297, 12.150878906249], [-4.321746826172, 11.898193359374], [-4.288787841797, 12.008056640624], [-4.1954040527345, 12.150878906249], [-3.9207458496095, 12.041015624999], [-3.871361760810198, 11.970025997350286], [-3.9152526855469, 11.940765380859], [-3.93310546875, 11.881713867187], [-3.944091796875, 11.810302734374], [-3.9344787597657, 11.751251220702], [-3.955078125, 11.734771728515], [-3.9482116699219, 11.700439453124], [-3.9743041992188, 11.675720214843], [-3.9605712890625, 11.56997680664], [-3.9317321777344, 11.519165039062], [-3.8726806640625, 11.49444580078], [-3.8795471191407, 11.398315429687], [-3.834228515625, 11.383209228515], [-3.8589477539063, 11.25274658203], [-3.8726806640625, 11.210174560546], [-3.856201171875, 11.170349121093], [-3.8163757324219, 11.195068359374], [-3.7985229492188, 11.166229248046], [-3.7765502929688, 11.160736083984], [-3.7504577636719, 11.109924316405], [-3.7271118164063, 11.104431152343], [-3.7106323242188, 11.075592041015], [-3.6982727050782, 11.07696533203], [-3.6790466308594, 11.060485839843], [-3.6639404296875, 11.02066040039], [-3.6529541015625, 11.015167236327], [-3.6186218261719, 11.015167236327], [-3.5417175292969, 10.919036865234], [-3.4921062559944596, 10.977716865914415]]]]}"
"Reorganization inferred from province hasc codes, http://www.statoids.com/ubf.html",Pending,2001-07-02,FullTransfer,Burkina Faso,Tui,,,,,Province,Houndé,,Burkina Faso,Hauts-Bassins,,,,,Region,,,http://mapwarper.net/maps/wms/19943?request=GetCapabilities&service=WMS&version=1.1.1,...,"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-3.93310546875, 11.881713867187], [-3.9152526855469, 11.940765380859], [-3.8369750976563, 11.992950439453], [-3.7161254882813, 11.89956665039], [-3.5733032226563, 12.003936767578], [-3.4469604492188, 11.883087158203], [-3.2437133789063, 11.784210205078], [-3.1997680664063, 11.646881103515], [-3.0130004882813, 11.690826416015], [-2.7822875976563, 11.668853759765], [-2.6943969726563, 11.443634033203], [-2.6669311523438, 11.300811767578], [-2.7218627929688, 11.157989501953], [-2.8701782226563, 11.157989501953], [-3.1338500976563, 11.229400634765], [-3.1668090820313, 11.092071533203], [-3.4140014648438, 11.070098876953], [-3.4921062559944596, 10.977716865914415], [-3.5417175292969, 10.919036865234], [-3.6186218261719, 11.015167236327], [-3.6529541015625, 11.015167236327], [-3.6639404296875, 11.02066040039], [-3.6790466308594, 11.060485839843], [-3.6982727050782, 11.07696533203], [-3.7106323242188, 11.075592041015], [-3.7271118164063, 11.104431152343], [-3.7504577636719, 11.109924316405], [-3.7765502929688, 11.160736083984], [-3.7985229492188, 11.166229248046], [-3.8163757324219, 11.195068359374], [-3.856201171875, 11.170349121093], [-3.8726806640625, 11.210174560546], [-3.8589477539063, 11.25274658203], [-3.834228515625, 11.383209228515], [-3.8795471191407, 11.398315429687], [-3.8726806640625, 11.49444580078], [-3.9317321777344, 11.519165039062], [-3.9605712890625, 11.56997680664], [-3.9743041992188, 11.675720214843], [-3.9482116699219, 11.700439453124], [-3.955078125, 11.734771728515], [-3.9344787597657, 11.751251220702], [-3.944091796875, 11.810302734374], [-3.93310546875, 11.881713867187]]]]}"
"Reorganization inferred from province hasc codes, http://www.statoids.com/ubf.html",Pending,2001-07-02,FullTransfer,Burkina Faso,Noumbiel,,,,,Province,Batié,,Burkina Faso,Sud-Ouest,,,,,,,,http://mapwarper.net/maps/wms/19943?request=GetCapabilities&service=WMS&version=1.1.1,...,"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-3.3137512207032, 9.7586059570309], [-3.2258605957032, 9.9275207519527], [-3.2464599609375, 9.9357604980465], [-3.2794189453125, 9.9797058105465], [-3.3096313476563, 9.9797058105465], [-3.3206176757813, 9.9948120117184], [-3.3206176757813, 10.040130615234], [-3.3137512207032, 10.060729980468], [-3.2917785644532, 10.086822509765], [-3.2574462890625, 10.111541748046], [-3.2588195800782, 10.136260986328], [-3.2821655273438, 10.171966552734], [-3.2835388183594, 10.188446044921], [-3.22998046875, 10.177459716796], [-3.2217407226563, 10.193939208984], [-3.18603515625, 10.174713134765], [-3.1695556640625, 10.187072753906], [-3.1407165527344, 10.18569946289], [-3.1201171875, 10.169219970703], [-3.1242370605469, 10.139007568359], [-3.1050109863282, 10.126647949218], [-3.1105041503907, 10.093688964843], [-3.0802917480469, 10.092315673828], [-3.0734252929688, 10.074462890625], [-3.0528259277344, 10.073089599609], [-3.0253601074219, 10.055236816406], [-3.0130004882813, 10.082702636718], [-3.0157470703125, 10.149993896484], [-2.9718017578125, 10.20767211914], [-2.911376953125, 10.206298828125], [-2.889404296875, 10.174713134765], [-2.8482055664063, 10.174713134765], [-2.7603149414063, 10.166473388671], [-2.7259826660157, 10.004425048828], [-2.6669311523438, 9.8300170898434], [-2.7342224121094, 9.732513427734], [-2.7314758300782, 9.578704833984], [-2.65869140625, 9.4276428222652], [-2.7259826660157, 9.3493652343746], [-2.8289794921875, 9.315032958984], [-2.9182434082032, 9.326019287109], [-2.9910278320313, 9.4097900390621], [-3.1393432617188, 9.644622802734], [-3.2231140136719, 9.7792053222652], [-3.3137512207032, 9.7586059570309]]]]}"
http://www.statoids.com/ubf.html,NonActive,1974-06-07,Breakaway,Burkina Faso,Volta-Noire,,,,,,,,Burkina Faso,Centre-Ouest,,,,,,,,,,
"Reorganization inferred from province hasc codes, http://www.statoids.com/ubf.html",Pending,2001-07-02,NewInfo,Burkina Faso,Kadiogo,,,,,Province,Ouagadougou,,Burkina Faso,Centre,,,,,Region,Ouagadougou,,,,
http://www.statoids.com/ubf.html,Pending,1984-08-15,Breakaway,Burkina Faso,Centre-Ouest,,,,,Department,Koudougou,,Burkina Faso,Sissili,,,,,,,,,,
"Reorganization inferred from comparing maps, http://www.statoids.com/ubf.html",NonActive,1997-01-01,Breakaway,Burkina Faso,Gourma,,,,,,,,Burkina Faso,Koulpelogo,,,,,,,,,,
"Reorganization inferred from province hasc codes, http://www.statoids.com/ubf.html",Pending,2001-07-02,FullTransfer,Burkina Faso,Poni,,,,,Province,Gaoua,,Burkina Faso,Sud-Ouest,,,,,,,,http://mapwarper.net/maps/wms/19943?request=GetCapabilities&service=WMS&version=1.1.1,...,"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-3.3020063127788473, 9.781178201948006], [-3.4799194335938, 9.7311401367188], [-3.6886596679688, 9.6926879882813], [-4.1116333007813, 9.7586059570313], [-4.1830444335938, 10.027770996094], [-3.988037109375, 10.467224121093], [-3.8919067382813, 10.637512207031], [-3.69140625, 10.662231445312], [-3.6419677734375, 10.673217773437], [-3.6021423339844, 10.66909790039], [-3.5719299316407, 10.681457519531], [-3.5115051269532, 10.65673828125], [-3.4895324707032, 10.627899169922], [-3.460693359375, 10.651245117187], [-3.4400939941407, 10.649871826172], [-3.3370971679688, 10.594940185547], [-3.2505798339844, 10.621032714844], [-3.218994140625, 10.674591064453], [-3.1654357910157, 10.675964355469], [-3.1544494628907, 10.706176757812], [-3.1077575683594, 10.71304321289], [-3.0555725097657, 10.761108398437], [-3.0528259277344, 10.730895996094], [-3.0281066894532, 10.730895996094], [-3.0198669433594, 10.75698852539], [-2.9745483398438, 10.737762451172], [-2.9841613769532, 10.70068359375], [-2.9525756835938, 10.688323974609], [-2.8193664550782, 10.662231445312], [-2.7383422851563, 10.703430175781], [-2.5680541992188, 10.555114746094], [-2.6284790039063, 10.203552246094], [-2.7387021700492125, 10.064461107865943], [-2.7603149414063, 10.166473388671], [-2.8482055664063, 10.174713134765], [-2.889404296875, 10.174713134765], [-2.911376953125, 10.206298828125], [-2.9718017578125, 10.20767211914], [-3.0157470703125, 10.149993896484], [-3.0130004882813, 10.082702636718], [-3.0253601074219, 10.055236816406], [-3.0528259277344, 10.073089599609], [-3.0734252929688, 10.074462890625], [-3.0802917480469, 10.092315673828], [-3.1105041503907, 10.093688964843], [-3.1050109863282, 10.126647949218], [-3.1242370605469, 10.139007568359], [-3.1201171875, 10.169219970703], [-3.1407165527344, 10.18569946289], [-3.1695556640625, 10.187072753906], [-3.18603515625, 10.174713134765], [-3.2217407226563, 10.193939208984], [-3.22998046875, 10.177459716796], [-3.2835388183594, 10.188446044921], [-3.2821655273438, 10.171966552734], [-3.2588195800782, 10.136260986328], [-3.2574462890625, 10.111541748046], [-3.2917785644532, 10.086822509765], [-3.3137512207032, 10.060729980468], [-3.3206176757813, 10.040130615234], [-3.3206176757813, 9.9948120117184], [-3.3096313476563, 9.9797058105465], [-3.2794189453125, 9.9797058105465], [-3.2464599609375, 9.9357604980465], [-3.2258605957032, 9.9275207519527], [-3.3020063127788473, 9.781178201948006]]]]}"
